Code depot;Article;Designation;Rangement;Stock reel;Stock mini;Mini à commander;Maxi à commander;Cde cli en cours;Cde four en cours;Prix unitaire de vente;Prix unitaire d'achat;Numeros de serie;Famille article;Autre designation;Fournisseurs;Code fournisseur;Référence fournisseur;Code famille fournisseur
000;F-ETIQ;Etiquette obligatoire à fixer sur la Fabrication;;-367;0;0;0;0;0;0;0;;ACCESSOIR;Pose nécessaire à la fabrication ;;;;
000;F-ET_A13788;ETIQUETTES VYNILES AUTOPROTEGEES POUR FIL 19.05mm x 12.7mm;;-76;0;0;0;4;0;0;0;;IMPRIMANTE;;;;;
000;F-FA_MIN_COL;FACADE CONCEPTION MINELEC COLLEE;;0;0;0;0;0;0;0;0;;IMPRIMANTE;;;;;
000;F-NOTI;Notice obligatoire à l'expédition de la Fabrication;;-160;0;0;0;0;0;0;0;;ACCESSOIR;Impression à lancer lors de la préparation de Fab';;;;
000;F0001;ADAPTATEUR MALE / MALE ISCO;;0;0;0;0;0;0;216;0;;CABLE;;F0001*F94*;F94;ADAPT MALMAL;BCA
000;F0003;CABLE ASSERVISSEMENT 5M;;0;0;0;0;0;0;166;0;;CABLE;;F0003*F94*;F94;ASSERMIN;BCA
000;F0005;CABLE ISCO / PC;;0;0;0;0;0;0;155;0;;CABLE;;F0005*F94*;F94;CABLEPC / ISC;BCA
000;F0006;CHARGEUR MINELEC PB;;0;0;0;0;0;0;123;0;;CHARGEUR;;F0006*F94*;F94;CHARGEUR;BCA
000;F0007;ADAPTATEUR MALE / MALE 6PT;;0;0;0;0;0;0;216;0;;CABLE;;F0007*F94*;F94;F31099887;BCA
000;F0010;BOITIER MINELEC CONTACT TEMPO;;0;0;0;0;0;0;353;0;;BOITIER;;F0010*F94*;F94;MINA440081;BCA
000;F0014;CABLE ALIM. BATTERIE;;0;0;0;0;0;0;175;0;;CABLE;;F0014*F94*;F94;MINALIMBAT;BCA
000;F0022;BOITIER D'ACQUISITION DE DONNEES MINRECORD CABLES + PINCES;;0;0;0;0;0;0;2409;0;;BOITIER;;F0022*F94*;F94;MINRECORD;BCA
000;F0025;CABLE Y ASSERVISSEMENT;;0;0;0;0;0;0;189;0;;CABLE;;F0025*F94*;F94;YASSERMI;BCA
000;F0030;BOITIER DOUBLE COMMANDE FENDT;;0;0;0;0;0;0;1595;0;;BOITIER;;;;;
000;F0033;CABLE ASSERVISSEMENT 50M;;0;0;0;0;0;0;375;0;;CABLE;;;;;
000;F0034;MODULE COUPURE COMPTAGE;;0;0;0;0;0;0;238;0;;BOITIER;;;;;
000;F0036;BOITIER ALARME ROUDER NH 740- 750;;0;0;0;0;0;0;1096;0;;BOITIER;;;;;
000;F0037;BOITIER AFFICHAGE REGLAGE  GRILLES;;0;0;0;0;0;0;1259;0;;BOITIER;;;;;
000;F0038;RELEVAGE TCE4 RENAULT 6005721476;;0;0;0;0;0;0;0;0;;RELEVAGE;;;;;
000;F0039;BOITIER DOUBLE COMMANDE NH 6FILS;;0;0;0;0;0;0;399;0;;BOITIER;;;;;
000;F0041;"""BOITIER """"SPECIAL LIN """"""";;0;0;0;0;0;0;2169;0;;PBALRON;;;;;
000;F0042;CABLE LEMO SOLEMCO;;0;0;0;0;0;0;74;0;;CABLE;;F0042*F94*;F94;;BCA
000;F0043;INTERFACE RELEVAGE/STOP PDF AUTOTRONIC 5;;0;0;0;0;0;0;536;0;;RELEVAGE;SAUF POUR MODELE AVEC SECURITE FREIN PdF;;;;
000;F0044;DIVISEUR DE FREQUENCE;;0;1;4;4;0;0;365;0;;;;;;;
000;F0044#1;FAISCEAU 1.50M DIVISION PAR 32 ENTRE ISO11786 THEO ET BERJUST BERTHOUD;;1;0;0;0;0;0;0;0;F0044#1-30*F0044#1 -29;CABLE;;;;;
000;F0044#2;FAISCEAU 1.50M DIVISION PAR 16 ENTRE CENTERLINE 220 ET MCE MCM 9700SX;;0;0;0;0;0;0;0;0;;CABLE;;;;;
000;F0044_RMF;FAISCEAU RACCORD MALE FEM RECOPIE 7 PLOTS pr DIVISEUR F0044 - Lg 1M50;;0;0;0;0;0;0;0;0;;CABLE;;;;;
000;F0045;ENTREE-SORTIE 12V 200mA/3A;;0;0;0;0;0;0;266;0;;;;;;;
000;F0047;INTERFACE RELEVAGE/STOP PDF DRIVE 3;;0;0;0;0;0;0;536;0;;;;;;;
000;F0053;STOP ROTOR;;0;0;0;0;0;0;0;0;;;;;;;
000;F0056;BOITIER 2 BOUTONS;;0;0;0;0;0;0;234;0;;BOITIER;;;;;
000;F0058;EPROM  PROGRAMMEE TRACTONIC V6.x / V7.x;22(B-C);-1;0;0;0;0;0;63;0;;ACTIF; ;;;;
000;F0059;CABLE Y ASSERVISSEMENT 50M - 3M;;0;0;0;0;0;0;492;0;;CABLE;;;;;
000;F0060;CARTE ADAPTATION TCE15 / INFOTRACK;;0;0;0;0;0;0;305;0;;CARTELEC;;;;;
000;F0061;INTERFACE PILOTAGE PWM ELECTROVANNE EV;;0;0;0;0;0;0;316;0;;INTERFACE;Tarif voir info;;;;
000;F0062;FAISCEAU QUITTE;;0;0;0;0;0;0;212;0;;CABLE;;;;;
000;F0063;FAISCEAU BOGBALLE CALIBRATOR 2003;;0;0;0;0;0;0;333;0;;CABLE;;F0063*F94*;F94;F0063;BCA
000;F0064;FAISCEAU VITESSE RADAR DIKEY JOHN (40cm)  KVERNELAND XFSA000305 ;;0;0;0;0;0;0;89;0;;CABLE;;F0064*F94*;F94;F0064;BCA
000;F0065;FAISCEAU 2.70 m 1mm² + Gaine - 2 CONN 16PTS;;0;0;0;0;0;0;261;0;;CABLE;;;;;
000;F0070;MONTAGE POTENTIOMETRIQUE;;0;0;0;0;0;0;392;0;;CARTELEC;;F0070*F94*;F94;F0070;BCA
000;F0071;BOITIER STOP COMPTAGE FAUCHEUSE;;0;0;0;0;0;0;578;0;;BOITIER;;F0071*F94*;F94;F0071;BCA
000;F0072;RALLONGE 3.50 METRES 24 POINTS ENRUBANNEUSE;;0;0;0;0;0;0;327;0;;CABLE;;F0072*F94*;F94;F0072;BCA
000;F0073;CABLE RALLONGE SEMOIR LEMKEN MALE-FEM 7M;;0;0;0;0;0;0;271;0;;CABLE;;F0073*F94*;F94;F0073;BCA
000;F0075;RALLONGE DE BOITIER 2,50m AVEC CONN. MALE ET FEM 7PTS;;0;0;0;0;0;0;117;0;;CABLE;2,50m DE CABLE A6241 + CONN. A0205 + CONN.A0210;F0075*F94*;F94;F0075;BCA
000;F0076;CABLE DE LIAISON 6 M AVEC CONN. 15PTS SUB-D;;1;0;0;0;0;0;183;0;;CABLE;;;;;
000;F0078;MODULE D'ENCLENCHEMENT DIFFERENTIEL PONT ARRIERE;;0;0;0;0;0;0;0;0;;;;;;;
000;F0079;RALLONGE 2M PULVE MC ELEC 2 X 16PTS;;0;0;0;0;0;0;269;0;;PULVE;;;;;
000;F0080;CARTE RELAIS AGRISANTERRE;;0;0;0;0;0;0;251;0;;CARTELEC;;;;;
000;F0082;CABLE SATPLAN  AMP SOURIAU;;0;0;0;0;0;0;159;0;15 FAISCEAU;CABLE;CABLE AMP16 BERTHOUD AUTOPULVÉ;F0082*F94*;F94;F0082;BCA
000;F0083;CABLE SATPLAN ARTEC DEUTCH CAN;;9;0;0;0;0;0;71;0;;CABLE;;F0083*F94*;F94;F0083;BCA
000;F0084;BOITIER DE CONTROLE DE FOND DE TREMIE;;1;0;0;0;0;0;0;0;;CONTROL;>> VOIR DOSSIER FAB DF0037  F304;F0084*F94*;F94;F0084;BCA
000;F0086;AUTOMATE CROUZET PROGRAMME EN MINUTERIE;;0;0;0;0;0;0;724;0;;CONTROL;;;;;
000;F0087;FAISCEAU 38 CM  BLINDE 3 POINTS AVEC 2 CONNECTEURS 4PTS + SERRE CABLE;;1;0;0;0;0;0;75;0;;;;;;;
000;F0088;FAISCEAU CONN EZ BOOM TRIMBLE VERS BERTHOUD DP TRONIC;;0;0;0;0;0;0;333;0;;CABLE;MAJ NOM AVEC STH & DGA - 12/03/2013;;;;
000;F0088-2M;FAISCEAU 2M CONN EZ BOOM TRIMBLE VERS BERTHOUD DP TRONIC;;0;0;0;0;0;0;0;0;;CABLE;;;;;
000;F0089;CABLE 10 cm AVEC RESISTANCE 160 OHMS 2 WATTS;;1;0;0;0;0;0;48,8;0;;CABLE;;;;;
000;F0090;BOITIER DE SIGNALISATION DE PROXIMITE;;0;0;0;0;0;0;338;0;;CABLE;;F0090*F94*;F94;F0090;BCA
000;F0091;CARTE RELAIS AGRISANTERRE NG PRECABLEE;;0;0;0;0;0;0;243;0;;CARTELEC;;;;;
000;F0092;Automate CROUZET programmé en contrôle de régime de PDF;;0;0;0;0;0;0;1156;0;;;;F0092*F94*;F94;F0092;BCA
000;F0094;BOITIER AUTOMATE SURVEILLANCE ET COUPURE PDF ;;0;0;0;0;0;0;1009;0;F0094-2*F0094-3_SPEC;;;;;;
000;F0095;Automate crouzet programmé en enclenchement sur tension analog;;0;0;0;0;0;0;490;0;;;;;;;
000;F0096;FAISCEAU 9 T.  CONN EZ BOOM TRIMBLE VERS REGULOR 5   ;;0;0;0;0;0;0;416;0;;CABLE;9 TRONCONS - Connectique ronde pour faisceau ZTN99104-00;;;;
000;F0097;FAISCEAU 7 T. CONN EZ BOOM TRIMBLE VERS REGULOR 5   ;;0;0;0;0;0;0;416;0;;CABLE;Connectique ronde pour faisceau ZTN99104-00 - VANNE GENERALE;;;;
000;F0098;CABLE POUR DETECTEUR DE PERTE DE GRAINS;;0;0;0;0;0;0;60;0;;CABLE;;;;;
000;F0099;FAISCEAU 6 T. CONN EZ BOOM TRIMBLE VERS REGULOR 5   ;;0;0;0;0;0;0;416;0;;CABLE;Connectique ronde pour faisceau ZTN99104-00;;;;
000;F0100;FAISCEAU DIVERS SELON DOSSIER SPEC N°;;191;0;0;0;16;0;0;0;3120130*F0100*A5552 SUR CABLE*RALLONGE SUBD 37PTS*2METRES CONN 47PTS DEUTSCH M/F*RALLONGE 5 METRES ISOBUS PLAST*RALLONGE VADERSTAD 4M*6 FAISCEAUX 6M AVEC A0239*COPIE X1*A6366 AVEC 15CM*ARC31532*ARC 33846*QTE 1*A6010 ET 6013 AVEC 50CM*2M ISO CABINE*1.5M MULTIPRISE ISO*RALLONGE BINDER*2 FAISCEAUX MOTEUR GRILLE SUP*A0230-1 VERS A0244-1   2M*2X PREPARATION CLIENT*60CM RALLONGE*RALLONGE DROITE 5 METRES*A4271 PREPARE*SPEC 20191028_1*FAB2627*FAB2631*FAB2879*20200610_1*FAB2875*SPEC 20200701_1*FAB3033*FAB3061*20200925_1*FAB3141*FAB3149*ENSEMBLE DE 2 CABLE*SPEC 20210324_2*SPEC 20220203_1*SPEC 20220215_1*FAISCEAU ALIM AMATRON 4*SPEC 20220224_1*SPEC 20220325_1*F0100 30/05/2022*F0100-.*SPEC 20220707_1*SPEC 20220706_1*F0100-55555*SPEC 20220729_1*SPEC 20220721_4*SPEC 20220721_5*SPEC 20220721_2*SPEC 20220721_3*SPEC 20220721_1*SPEC JAB*SPEC 20210528_1*A6776 PRECABLE*SPEC 20230623_3;CABLE;;;;;
000;F0101;FAISCEAU 5 T. CONN. EZ BOOM TRIMBLE VERS REGULOR 5   ;;0;0;0;0;0;0;416;0;;CABLE;;;;;
000;F0104;CARTE INVERSION DE POLARITE 10 VOIES;22(B-C);12;3;10;10;0;0;251;0;F0104-202*F0104-211*F0104-217*F0104-220*F0104-221*F0104-222*F0104-223*F0104-224*F0104-225*F0104-227*F0104-228*F0104-229;CARTELEC;;;;;
000;F0105;FAISCEAU EZ BOOM TRIMBLE VERS CARUELLE HORIZON INTEGRALE+;;0;1;0;0;0;0;333;0;;CABLE;POUR PREDISPO F0320;;;;
000;F0106;FAISCEAU 8 T. CONN. EZ BOOM TRIMBLE VERS REGULOR 5   ;;1;0;0;0;0;0;416;0;F0106-52;CABLE;;;;;
000;F0107;SYSTEME DE BIP DE RECUL POUR TVT  NH ;;0;0;0;0;0;0;480;0;;CONTROL;;;;;
000;F0108;BOITIER D'INVERSION DE POLARITE 10 VOIES;22(B-C);0;1;0;0;0;0;353;0;;CARTELEC;VERSION V4G;;;;
000;F0110;FAISCEAU 1M VITESSE EZ500 VERS QUANTRON E  KUHN (BROCHE TYPE ISO);GRENIER;4;0;0;0;0;0;74;0;;CABLE;NOM MISE A JOUR 25/02/2013 DGA;;;;
000;F0111;FAISCEAU VITESSE RADAR + RELEVAGE 0M5 EZ250 B ;GRENIER;1;0;0;0;0;0;74;0;;CABLE;;;;;
000;F0112;FAISCEAU 4 T. CONN. EZ BOOM TRIMBLE VERS REGULOR 5   ;GRENIER;1;0;0;0;0;0;416;0;F0112-7;CABLE;;;;;
000;F0113;ENSEMBLE DE 2 AUTOMATES 24VDC PROGRAMMES GARNIER;;0;0;0;0;0;0;850;0;;;;;;;
000;F0113-12V;ENSEMBLE DE 2 AUTOMATES 12VDC PROGRAMMES GARNIER;;-1;0;0;0;0;0;850;0;;;;;;;
000;F0114;FAISCEAU CONN. EZ BOOM TRIMBLE TEEJET 860 (MATROT M17) / EL4 9 T. JD;22(B-C);0;0;0;0;0;0;594;0;;CABLE;SI MODIF PLATINE INTER + PROG BOITIER (AJOUT 120€) 1H30;;;;
000;F0115;CARTE 8 RELAIS PULVE NODET VPA1229;;0;0;0;0;0;0;159;0;;CARTELEC;FAB POUR KHUN NODET;;;;
000;F0116;BOITIER DE LIAGE LIN;;0;0;0;0;0;0;2133;0;;PBALRON;;;;;
000;F0117;BOITIER AFFICHAGE REGLAGE GRILLE AVEC AUTOMATE + 2 VERINS;;0;0;0;0;0;0;2422;0;;;Comprend les 2 moteurs LA12;;;;
000;F0118;TELECOMMANDE AVEC 13 M DE CABLE;;0;0;0;0;0;0;1671;0;;TELECO;;;;;
000;F0119;FAISCEAU POUR 2 VERIN LINAK;;0;0;0;0;0;0;251;0;;;;;;;
000;F0120;FAISCEAU + PREDISPOSITION CONN. EZ BOOM TRIMBLE VERS HC2500/5500;;-3;0;0;0;0;0;1545;0;;;;;;;
000;F0121;CABLE ALIMENTATION POUR BOITIER RDS ARTEMIS RABE;;0;0;0;0;0;0;91;0;2 CABLES;CABLE;;;;;
000;F0122;FAISCEAU 1M60  VITESSE EZ500 TRIMBLE VERS AMATRON + / QUANTRON E2;22(B-C);1;0;0;0;0;0;90;0;F0122-24;CABLE;AMASPREAD Utilisé pour Vitesse équivalent Radar GPS vers AMATRON;;;;
000;F0123;FAISCEAU 2M VITESSE EZ500 TRIMBLE VERS FOCUS/FLOWMATE VICON ;;0;0;0;0;0;0;90;0;;CABLE;NOm Mise a jour 25/02/2013 DGA;;;;
000;F0124;PLATINE REGULATEUR;;1;0;0;0;0;0;55;0;;CARTELEC;;;;;
000;F0125;RALLONGE M/F LONGUEUR 1 METRE - A0210 VERS A0205;;0;0;0;0;0;0;130;0;LONGUEUR 6 METRES*F0125-1_2M*F0125-4*F0125-5_2M*F0125-6_6M*F0125-7_6M*F0125-8_5M;CABLE;;;;;
000;F0126;BOITIER MODIFICATION SEQUENCE EMBRAYAGE TELESCOPIQUE NH;;0;0;0;0;0;0;624;0;;;Utilisation pour changement vitesse;;;;
000;F0127;FAISCEAU DIAGNOSTIQUE CLASS;;0;0;0;0;0;0;257;0;;CABLE;NOMENCLATURE + CONNECTEUR CLAAS ;;;;
000;F0128;FAISCEAU 10,75 METRES 30 CONDUCTEURS AVEC 1 CONNECTEUR POUR AGROTRONIX;;0;0;0;0;0;0;304;0;;CABLE;AVEC EPISSURE SUR 1 COTE;;;;
000;F0129;FAISCEAU 1M50 EN Y VITESSE EZ500 - VITESSE AMATRON +;;0;0;0;0;0;0;126;0;;CABLE;;;;;
000;F0130;BANC DE SIMULATION  DE10;;0;0;0;0;0;0;1331;0;;CONTROL;;;;;
000;F0131;AUTOMATE CROUZET 24V PROGRAMME GARNIER 5 CAPTEURS;;0;0;0;0;0;0;480;170;;CONTROL;24V 5 ENTREE 2NO + 2NF + 1NF;;;;
000;F0132;FAISCEAU 1M50 VITESSE EZ500 VERS BOGBALLE CALIBRATOR UNIQ;;0;0;0;0;0;0;82;0;;CABLE;;;;;
000;F0133;CONVERSION SIGNAL 0-5V VERS 0-12V;;0;0;0;0;0;0;272;0;;;;;;;
000;F0134;FAISCEAU 1M50 VITESSE EZ250 VERS BOGBALLE CALIBRATOR UNIQ;22(B-C);0;0;0;0;0;0;80;0;;CABLE;Modif VPA 2017 suppression Y comme pour autre cable EZ 250 cosse nue;;;;
000;F0135;ANNULEE = F0498; ;0;0;0;0;0;0;119;0;;CABLE;Besoins Derivateur sur 5 plot;;;;
000;F0136;FAISCEAU 1M50 VITESSE FM750 - AMATRON/+/AXIS /RSB2/QUANTRON E/E2/S/S2;22(B-C);7;1;0;0;0;0;98;0;F0136-222*F0136-223*F0136-226*F0136-227*F0136-228*F0136-229*F0136-230;CABLE;AMASPREAD+/AMASPRAY+;;;;
000;F0137;FAISCEAU EN Y AVEC 3 CONNECTEURS TYPE SUBD 25PTS;;0;0;0;0;0;0;256;0;;CABLE;;;;;
000;F0138;FAISCEAU 1M50 VITESSE FM750 - BOGBALLE  ZURF / UNIQ;22(B-C);5;1;0;0;0;0;115;0;F0138-34*F0138-35*F0138-36*F0138-37*F0138-38;CABLE;;;;;
000;F0139;FAISCEAU 1M50 VITESSE FM750/1000 KUHN QUANTRON M (BROCHE ISO FEMELLE);;0;0;0;0;0;0;91;0;;CABLE;POUR BOITIER QUANTRON M AVEC ALIM PRISE COBO ;;;;
000;F0140;FAISCEAU PRESSE NEW HOLLAND ;;0;0;0;0;0;0;788;0;;CABLE;;;;;
000;F0141;BOITIER DE COMMANDE DE 2 VERINS  4A / 12 VDC;;0;0;0;0;0;0;320;0;;CONTROL;;;;;
000;F0142;'=F0204;;0;0;0;0;0;0;0;0;;CABLE;;;;;
000;F0143;MODIFICATION BOITIER TECNOMA TECTRONIC AVEC SIMULATION VITESSE;;0;0;0;0;0;0;557;0;;PULVE;;;;;
000;F0144;BOITIER DE COMMANDE DE 2 DISTRIBUTEURS/MOTEURS 5A/12 VDC (TOR);;0;0;0;0;0;0;294;0;;TELECO;;;;;
000;F0145;FAISCEAU AMACLICK/SBOX CONN. EZ BOOM TRIMBLE;;0;0;0;0;0;0;598;0;;CABLE;MAJ NOMENCLATURE DGA 13/01/2014;;;;
000;F0146;BOITIER DE COMMUTATION DE VOIES 5 RELAIS;;0;0;0;0;0;0;571;0;;COMMUT;;;;;
000;F0147;PREDISPOSITION SUR AMACLICK / SBOX;;0;0;0;0;1;0;243;0;O31 232;;FAISCEAU FIQ F0145 - EZB F0295 - RATE C F0553;;;;
000;F0148;KIT POIGNEE ALO EASYDRIVE / ELECTRODRIVE LCS;22(B-C);2;1;2;3;0;0;111;0;F0148-163*F0148-164;COMMUT;VOIR INFO - NON COMPATIBLE AVEC JD SERIE 30;;;;
000;F0149;CABLE PUPITRE AUTOFORM VERS CARTE VICON / FOCUS 6M;;0;0;0;0;0;0;122;0;;;SI BESOIN CABLE ALIMENTATION ASSOCIÉ - F0506;;;;
000;F0150;FAISCEAU PRESSE CNH;22(B-C);2;0;0;0;0;0;652;0;F0150-2*F0150-1;CABLE;;;;;
000;F0151;Faiceau Droit 37 points Presse 4900 5m;;0;0;0;0;0;0;484;0;F0151-2*F0151-3;;;;;;
000;F0152;FAISCEAU 10M-24 POINTS DROIT MALE FEMELLE;;0;0;0;0;0;0;234;0;;CABLE;;;;;
000;F0153;FAISCEAU 15M-24 POINTS DROIT MALE FEMELLE;;0;0;0;0;0;0;257;0;;CABLE;;;;;
000;F0154;PILOTAGE 2 EV PAR POTENTIOMETRE;;0;0;0;0;0;0;1711;0;;MODULE;;;;;
000;F0155;ADAPTATEUR PRISE OUTILS 4 VERS 7;;0;0;0;0;0;0;101;0;;CABLE;;;;;
000;F0156;BOITIER AUTOMATE PROGRAMME SOFIMAT;;0;0;0;0;0;0;529;0;;CONTROL;;;;;
000;F0157;ADAPTATION TRIMBLE CONN. EZ BOOM POUR SPRAYDOS/ MULLER BEYNE;22(B-C);1;0;0;0;0;0;1545;0;R08007;CONTROL;PREPA FAB - CHOISIR 39PTS(SPRAYDOS) OU 30PTS(CONTROL S OU AMATRON II);;;;
000;F0158;RALLONGE 7M BOITIER LENER AMPHENOL 18PTS MALE FEMELLE;;0;0;0;0;0;0;260;0;;CABLE;;;;;
000;F0159;CARTE ALIMENTATION ENERIA;;0;0;0;0;0;0;0;0;;CARTELEC;;;;;
000;F0160;LOT DE 10 CABLES 2 CONDUCTEUR + DRAIN ENERIA;;1;0;0;0;0;0;0;0;;CABLE;;;;;
000;F0161;FAISCEAU 20 CM  AVEC ( A0214-1 + A0608 ) + A0670;;2;0;0;0;0;0;68;0;;CABLE;;;;;
000;F0162;FAISCEAU RB HYDRAULIC CONTROL   84483760  ;;0;0;0;0;0;0;415;0;;CABLE;;;;;
000;F0163;FAISCEAU RB  12V  SUPPLY   84483761;;0;0;0;0;0;0;468;0;;CABLE;;;;;
000;F0164;FAISCEAU 10 M  POUR BOITIER RAUCH TS4-6 ;;0;0;0;0;0;0;379;0;;CABLE;;;;;
000;F0165;FAISCEAU 2M VITESSE THEO ISO11786 VERS BOGBALLE CALIBRATOR UNIQ/ZURF;22(B-C);3;0;0;0;0;0;87;0;F0165-20*F0165-23*F0165-16;CABLE;VERSION RADAR = F1203;;;;
000;F0166;FAISCEAU RALLONGE AVEC CONN 20PTS 10 METRES 18G1  POUR  AMALOG+;;0;0;0;0;0;0;379;0;;CABLE;;;;;
000;F0167;FAISCEAU DIAGNOSTIQUE 1 METRE AVEC A6583 ( 9PTS ) + A0731 ( 15PTS ) ;;0;0;0;0;0;0;97;0;;CABLE;;;;;
000;F0168;FAISCEAU 50 CM EN Y   AVEC A2338-1  ET DEUX A2339-1 ;22(B-C);2;0;0;0;0;0;129;0;F0168-10*F0168-12;CABLE;;;;;
000;F0169;FAISCEAU 2M EN Y DE TRIMBLE FM750 VERS BOITIER BOGBALLE;GRENIER;4;0;0;0;0;0;158;0;F0169-8*F0169-9*F0169-10*F0169-11;CABLE;PRIX PAR TROIS : 105 EUROS;;;;
000;F0170;KIT POIGNEE MAILLEUX FLEXPILOT;22(B-C);1;3;0;0;0;0;111;0;F0170-122;COMMUT;;;;;
000;F0171;FAISCEAU 4.5 M  AVEC SUB-D 9PT FEM + CONN 205839-3 FEM 28PT   BIG M1 ;;0;0;0;0;0;0;133;0;F0171-1;CABLE;;;;;
000;F0172-4M;CABLE ALIMENTATION 4M FILS NUS TRIMBLE FM750  + FUSIBLE;;0;0;0;0;0;0;78;0;;CABLE;;;;;
000;F0172-6M;CABLE D'ALIMENTATION 6M FILS NUS TRIMBLE FM750  + FUSIBLE;;0;0;0;0;0;0;85;0;;CABLE;;;;;
000;F0173;ALIMENTATION TRIMBLE DT 4 VERS 6 - Long 13 cms;22(B-C);2;0;0;0;0;0;55;0;F0173-29*F0173-30;CABLE;;;;;
000;F0174;ALIMENTATION TRIMBLE DT 6 VERS 4 - Long 13 cms;22(B-C);2;0;0;0;0;0;55;0;F0174-31*F0174-32;CABLE;;;;;
000;F0175;CABLE ALIM 2M FM750 (CFX) TRIMBLE DT 6PTS +COBO+ FUSIBLE AUTO 5A;22(B-C);6;0;0;0;0;0;85;0;F0175-373*F0175-374*F0175-375*F0175-376*F0175-377*F0175-378;CABLE;NOM VERIFIEE LE 11/03/2013 DGA;;;;
000;F0176;CONVERTISSEUR 12VDC/220VAC 300W  + A2338-1 + A7573 + FUS 25A;;0;0;0;0;0;0;173;0;;ALIM;;;;;
000;F0177;PREDISPOSITION REGULOR 2, 3 ou 4;;0;0;0;0;0;0;243;0;70;CONTROL;Z1611;;;;
000;F0178;FAISCEAU REGULOR 234 VERS EZ BOOM 2x CONNECTIQUES AMP RONDES;;0;0;0;0;0;0;598;0;;CABLE;NOM A REVOIR PRECISEMENT AVEC ELE - VARIANTES;;;;
000;F0179;ADAPTATION TRIMBLE SUR ARAG BRAVO 300 / BRAVO 180 CONN. EZ BOOM;;-1;0;0;0;0;0;1438;0;;CONTROL;VIGI BRAVO 300s => CONN DIFFERENT 23PTS ald 28PTS;;;;
000;F0180;ADAPTATION TRIMBLE SUR QUANTOTRON TX - TELEMAT RAU;;-1;0;0;0;0;0;1665;0;F0180-9_4621;CONTROL;;;;;
000;F0181;FAISCEAU  5M VITESSE EZ 500 TRIMBLE VERS ARAG;;0;0;0;0;0;0;74;0;;CABLE;;;;;
000;F0182-4M;CABLE D'ALIMENTATION 4M TRIMBLE DTP06-4S + 3 PLOTS FUS. 25A;;0;0;0;0;0;0;111;0;;CABLE;;;;;
000;F0183;FAISCEAU 4 METRES AVEC CONN A0627 + A0834 SOURIAU  KMS 412 KUHN;;0;0;0;0;0;0;310;0;;CABLE;;;;;
000;F0184;FAISCEAU 4 METRES AVEC A8297 + A7175  CONTROL STATION BIO;;0;0;0;0;0;0;246;0;;CABLE;;;;;
000;F0185;KIT DE REGLAGE DE GRILLES (3 VERINS);;0;0;0;0;0;0;2707;0;;;- NE PAS SORTIR RANGEMENT 21Exx;;;;
000;F0185-2V;KIT SPECIAL DE GRILLES 2 VERINS;;0;0;0;0;0;0;2331;0;;;F0185 sous équipé avec 2 verins;;;;
000;F0186;FAISCEAU  4 METRES AVEC 2 CONN  A6810  + A0583 + GAINE;;0;0;0;0;0;0;125;0;;CABLE;;;;;
000;F0188;CABLE CAMERA BRIGADE VBV - TRIMBLE 10M;;-2;0;0;0;0;0;60;0;;CABLE;AVEC CONN A6375;;;;
000;F0189;CABLE CAMERA BRIGADE VBV - TRIMBLE 5M;;0;0;0;0;0;0;39,2;0;;CABLE;CONN  A6375;;;;
000;F0191;RALLONGE 6 METRES AVEC CONN 39PTS A3511+A2493;;0;0;0;0;0;0;418,52;0;;CABLE;EQUIV REF AGRISEM 30246997;;;;
000;F0192;ADAPTATION TRIMBLE CONN. EZ BOOM AMASPRAY AMAZONE;;0;0;0;0;0;0;1545;0;;CONTROL;;;;;
000;F0193;C.E.  SOUS ENSEMBLE TABLEAU DE BORD JOHN DEERE SE 1ERE GENERATION;;0;0;0;0;0;0;0;85;;CARTELEC;;;;;
000;F0194;FAISCEAU 3M50 26PTS AVEC 2 CONNECTEURS FEMELLE CLIPPER;;0;0;0;0;0;0;389;0;;CABLE;;;;;
000;F0196;BOITIER INTERFACE AVEC FAISCEAU POUR TRIMBLE VERS AMASET+;;0;0;0;0;0;0;1013;0;;CABLE;ATTENTION NOMENCLATURE => DOSSIER Init pr EZ BOOM;;;;
000;F0197;FAISCEAU VITESSE THEO 1M50 ISO - AMATRON+/QUANTRON E2/AXIS (3 PLOTS=8);22(B-C);4;0;0;0;0;0;93;0;F0197-63*F0197-66*F0197-67*F0197-70;CABLE;Vitesse théorique point 2 de la prise iso 11786;;;;
000;F0198;FAISCEAU 7 METRES 18G1   AVEC CONN A1088 + 18  A0599  + A0606 (CAPOT);;0;0;0;0;0;0;192;0;;CABLE;;;;;
000;F0199;FAISCEAU 2 METRES AVEC CONN A0210 + A0211 + A0608;;0;0;0;0;0;0;77;0;;CABLE;;;;;
000;F0200;BOITIER INVERSION DE POLARITE + CONN. EZ BOOM + PILOTAGE EXTERNE;;0;0;0;0;0;0;825;0;;BOITIER;;;;;
000;F0201;FAISCEAU POUR INTERFACE PC  E.S.T. - SUBD15;GRENIER;2;0;0;0;0;0;114;0;F0201-3*F0201-4;CABLE;VOIR F0425 POUR SUBD25;;;;
000;F0202;COFFRET AVEC 2 POTENTIO. 22 OHMS / 25W  + 2 RESISTANCES 4.7OHMS / 25W;;0;0;0;0;0;0;387;0;;BOITIER;;;;;
